date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph
2008-12-15,2,-11,0.0,6.9,2,2,78,09:05 PM,10:57 AM,08:11 AM,05:21 PM,-11,-17,-8,-17,39,68,82,1.0,1027,2,9,274,33
2008-12-16,-5,-12,3.4,5.2,2,2,71,10:21 PM,11:29 AM,08:12 AM,05:21 PM,-11,-14,-9,-14,17,61,86,4.1,1032,-5,8,172,13
2008-12-17,-6,-10,0.1,3.4,1,1,64,11:33 PM,11:55 AM,08:13 AM,05:21 PM,-8,-13,-7,-13,21,71,93,0.1,1024,-6,9,250,15
2008-12-18,-6,-11,0.0,8.7,2,2,56,No moonrise,12:17 PM,08:13 AM,05:22 PM,-10,-11,-7,-11,9,15,83,0.0,1027,-6,10,194,6
2008-12-19,-0,-4,0.2,3.4,1,1,49,12:41 AM,12:39 PM,08:14 AM,05:22 PM,-2,-7,-1,-7,31,100,92,16.0,1014,-0,6,59,23
2008-12-20,-2,-4,0.4,3.4,1,1,42,01:47 AM,01:01 PM,08:14 AM,05:23 PM,-5,-9,-3,-9,26,96,91,0.5,1017,-2,8,113,19
2008-12-21,-5,-18,0.0,3.4,1,1,35,02:52 AM,01:25 PM,08:15 AM,05:23 PM,-15,-28,-15,-28,51,100,96,0.4,1018,-5,6,269,44
2008-12-22,-14,-16,0.0,8.7,2,2,27,03:56 AM,01:51 PM,08:15 AM,05:24 PM,-15,-24,-15,-24,30,54,98,0.1,1031,-14,9,252,22
2008-12-23,1,-11,0.0,3.4,1,1,20,05:00 AM,02:22 PM,08:16 AM,05:24 PM,-7,-13,-5,-13,43,90,89,3.4,1021,1,6,178,31
2008-12-24,2,-9,0.0,3.4,1,1,13,06:03 AM,02:59 PM,08:16 AM,05:25 PM,-2,-8,-1,-8,39,100,94,2.4,1012,2,10,229,28
2008-12-25,-5,-15,0.0,8.7,2,2,5,07:01 AM,03:43 PM,08:17 AM,05:26 PM,-12,-18,-11,-18,27,28,93,0.0,1030,-5,10,213,19
2008-12-26,7,-3,0.0,3.4,1,1,0,07:54 AM,04:34 PM,08:17 AM,05:26 PM,0,-4,1,-4,51,74,91,1.0,1016,7,10,168,29
2008-12-27,14,10,0.0,3.4,3,3,0,08:40 AM,05:31 PM,08:17 AM,05:27 PM,11,9,12,9,74,93,97,19.1,1005,14,9,191,35
2008-12-28,4,-2,0.0,6.9,2,2,2,09:19 AM,06:32 PM,08:17 AM,05:28 PM,-3,-6,0,-6,44,48,78,0.3,1015,4,9,237,32
2008-12-29,5,-0,0.0,8.7,2,2,9,09:51 AM,07:36 PM,08:18 AM,05:28 PM,-1,-3,2,-3,46,12,80,0.0,1018,5,10,248,28
2008-12-30,4,-2,0.0,8.7,2,2,16,10:17 AM,08:39 PM,08:18 AM,05:29 PM,-4,-3,1,-3,25,47,70,0.2,1014,4,9,218,17
2008-12-31,-3,-8,0.0,8.7,2,2,20,10:41 AM,09:43 PM,08:18 AM,05:30 PM,-11,-13,-6,-13,29,41,69,0.0,1028,-3,10,306,24
2009-01-01,-1,-7,0.0,8.7,2,2,31,11:03 AM,10:46 PM,08:18 AM,05:31 PM,-12,-11,-4,-11,38,26,51,0.0,1019,-1,10,187,27
2009-01-02,-1,-5,0.0,8.7,2,2,38,11:24 AM,11:51 PM,08:18 AM,05:32 PM,-9,-8,-2,-8,30,27,62,0.0,1013,-1,10,245,22
2009-01-03,2,-5,0.0,6.9,2,2,45,11:45 AM,No moonset,08:18 AM,05:33 PM,-6,-7,-1,-7,35,43,69,0.6,1017,2,9,102,24
2009-01-04,3,-5,0.0,3.4,1,1,52,12:08 PM,12:58 AM,08:18 AM,05:34 PM,-2,-6,0,-6,38,77,84,0.8,1017,3,7,243,27
2009-01-05,-1,-8,0.0,8.7,2,2,60,12:35 PM,02:08 AM,08:18 AM,05:35 PM,-15,-11,-5,-11,24,10,46,0.0,1023,-1,10,245,17
2009-01-06,-1,-4,0.3,6.9,2,2,67,01:09 PM,03:22 AM,08:18 AM,05:36 PM,-9,-7,-2,-7,21,56,61,0.3,1007,-1,9,135,14
2009-01-07,-1,-6,0.5,5.2,1,1,74,01:51 PM,04:39 AM,08:18 AM,05:37 PM,-5,-8,-3,-8,27,94,84,0.9,995,-1,6,244,21
2009-01-08,-5,-9,0.0,3.5,1,1,82,02:46 PM,05:55 AM,08:18 AM,05:38 PM,-9,-14,-7,-14,28,92,87,0.0,1010,-5,10,276,22
2009-01-09,-2,-8,3.3,3.5,1,1,89,03:54 PM,07:04 AM,08:17 AM,05:39 PM,-6,-10,-4,-10,24,78,91,3.9,1018,-2,9,161,17
2009-01-10,-2,-4,0.1,3.5,1,1,96,05:12 PM,08:02 AM,08:17 AM,05:40 PM,-4,-9,-3,-9,34,100,92,3.4,1019,-2,6,117,24
2009-01-11,-6,-8,0.1,3.5,1,1,100,06:34 PM,08:48 AM,08:17 AM,05:41 PM,-8,-12,-7,-12,21,79,92,0.1,1021,-6,9,266,14
2009-01-12,-1,-13,1.3,5.2,1,1,89,07:54 PM,09:24 AM,08:17 AM,05:42 PM,-8,-12,-7,-12,23,65,94,1.6,1020,-1,7,213,15
2009-01-13,-0,-19,0.0,3.5,1,1,82,09:11 PM,09:54 AM,08:16 AM,05:43 PM,-11,-18,-10,-18,34,71,95,0.6,1020,-0,5,293,25
2009-01-14,-8,-16,1.7,3.5,1,1,75,10:23 PM,10:18 AM,08:16 AM,05:44 PM,-13,-20,-12,-20,27,93,95,2.2,1022,-8,7,242,20
2009-01-15,-16,-21,0.0,5.2,2,2,68,11:33 PM,10:41 AM,08:15 AM,05:45 PM,-20,-31,-19,-31,35,38,98,0.0,1037,-16,9,285,27
2009-01-16,-15,-23,0.0,8.7,2,2,60,No moonrise,11:04 AM,08:15 AM,05:46 PM,-19,-29,-19,-29,33,6,95,0.0,1040,-15,10,241,22
2009-01-17,-3,-14,0.0,3.5,1,1,53,12:40 AM,11:28 AM,08:14 AM,05:48 PM,-9,-17,-8,-17,45,88,90,0.6,1015,-3,7,220,33
2009-01-18,-8,-12,0.0,8.7,2,2,46,01:46 AM,11:53 AM,08:14 AM,05:49 PM,-10,-16,-9,-16,24,64,92,0.0,1011,-8,10,291,18
2009-01-19,-4,-9,0.1,3.5,1,1,38,02:51 AM,12:22 PM,08:13 AM,05:50 PM,-8,-14,-7,-14,31,84,93,0.1,1013,-4,10,323,22
2009-01-20,-5,-9,0.7,3.5,1,1,31,03:55 AM,12:58 PM,08:13 AM,05:51 PM,-8,-13,-7,-13,28,79,90,0.8,1020,-5,8,243,19
2009-01-21,-3,-11,0.0,7.0,2,2,24,04:55 AM,01:39 PM,08:12 AM,05:52 PM,-8,-14,-7,-14,32,38,92,0.0,1016,-3,10,230,21
2009-01-22,0,-7,0.0,8.7,2,2,17,05:50 AM,02:28 PM,08:11 AM,05:54 PM,-4,-9,-3,-9,29,29,93,0.0,1013,0,10,220,16
2009-01-23,2,-6,0.0,3.5,1,1,9,06:38 AM,03:24 PM,08:11 AM,05:55 PM,-3,-8,-2,-8,42,64,89,0.0,1015,2,10,282,27
2009-01-24,-9,-15,0.0,8.7,2,2,2,07:19 AM,04:24 PM,08:10 AM,05:56 PM,-13,-20,-12,-20,27,37,93,0.0,1032,-9,10,295,20
2009-01-25,-10,-16,0.0,7.0,1,1,0,07:53 AM,05:27 PM,08:09 AM,05:57 PM,-15,-21,-14,-21,21,42,88,0.0,1031,-10,10,272,14
2009-01-26,-8,-13,0.0,5.3,2,2,0,08:21 AM,06:31 PM,08:08 AM,05:59 PM,-13,-15,-10,-15,14,54,81,0.0,1032,-8,10,295,9
2009-01-27,-7,-12,0.4,6.6,2,2,5,08:46 AM,07:35 PM,08:07 AM,06:00 PM,-10,-12,-8,-12,12,63,87,0.5,1029,-7,8,111,8
2009-01-28,-7,-10,0.8,9.9,2,2,12,09:09 AM,08:39 PM,08:07 AM,06:01 PM,-10,-15,-8,-15,23,66,91,0.9,1016,-7,8,198,16
2009-01-29,-1,-8,0.0,5.0,1,1,20,09:30 AM,09:44 PM,08:06 AM,06:02 PM,-6,-12,-4,-12,39,100,91,0.3,1014,-1,6,244,28
2009-01-30,-8,-11,0.0,5.0,1,1,27,09:51 AM,10:49 PM,08:05 AM,06:04 PM,-11,-18,-10,-18,28,76,90,0.1,1020,-8,9,282,21
2009-01-31,3,-10,0.0,6.7,1,1,31,10:13 AM,11:58 PM,08:04 AM,06:05 PM,-5,-11,-3,-11,49,45,86,0.0,1013,3,10,220,30
2009-02-01,3,-0,0.0,8.3,2,2,43,10:38 AM,No moonset,08:03 AM,06:06 PM,-1,-4,1,-4,38,41,86,0.0,1013,3,10,268,22
2009-02-02,-2,-5,0.1,8.3,2,2,50,11:08 AM,01:09 AM,08:02 AM,06:07 PM,-6,-10,-3,-10,30,45,80,0.1,1018,-2,10,273,21
2009-02-03,-5,-15,0.0,5.0,1,1,58,11:45 AM,02:22 AM,08:01 AM,06:09 PM,-12,-18,-9,-18,36,82,82,1.0,1022,-5,8,320,27
2009-02-04,-8,-13,0.0,6.7,2,2,66,12:32 PM,03:36 AM,08:00 AM,06:10 PM,-12,-19,-11,-19,30,51,91,0.0,1033,-8,10,320,21
2009-02-05,-5,-13,0.0,10.0,2,2,73,01:32 PM,04:45 AM,07:59 AM,06:11 PM,-10,-16,-8,-16,35,18,88,0.0,1029,-5,10,201,23
2009-02-06,3,-7,0.0,8.4,2,2,81,02:43 PM,05:47 AM,07:57 AM,06:12 PM,-2,-6,-1,-6,34,35,93,0.4,1019,3,8,178,17
2009-02-07,10,4,0.0,10.0,3,3,88,04:02 PM,06:37 AM,07:56 AM,06:14 PM,7,3,7,3,71,51,95,0.5,1012,10,9,237,34
2009-02-08,4,0,0.0,10.6,2,2,96,05:23 PM,07:18 AM,07:55 AM,06:15 PM,0,-1,2,-1,15,23,89,0.0,1027,4,10,284,9
2009-02-09,9,0,0.0,8.5,2,2,100,06:42 PM,07:50 AM,07:54 AM,06:16 PM,2,0,4,0,43,53,88,5.2,1020,9,10,152,22
2009-02-10,12,8,0.0,10.6,3,3,89,07:58 PM,08:17 AM,07:53 AM,06:17 PM,7,6,10,6,63,19,86,0.0,1007,12,10,202,30
2009-02-11,9,2,0.0,6.9,2,2,82,09:10 PM,08:42 AM,07:51 AM,06:19 PM,5,2,6,2,46,77,95,7.4,1000,9,8,179,26
2009-02-12,4,1,0.0,10.0,2,2,74,10:20 PM,09:05 AM,07:50 AM,06:20 PM,-1,-3,2,-3,41,54,82,0.1,1015,4,9,267,26
2009-02-13,1,-2,0.1,10.7,2,2,67,11:30 PM,09:29 AM,07:49 AM,06:21 PM,-4,-4,-0,-4,18,15,76,0.1,1022,1,10,176,13
2009-02-14,1,-3,0.3,10.0,2,2,59,No moonrise,09:54 AM,07:48 AM,06:23 PM,-4,-5,-1,-5,22,60,81,0.3,1021,1,9,299,15
2009-02-15,-2,-6,0.0,6.9,2,2,51,12:37 AM,10:22 AM,07:46 AM,06:24 PM,-6,-9,-4,-9,21,49,81,0.0,1028,-2,10,295,15
2009-02-16,0,-6,0.0,10.8,2,2,44,01:43 AM,10:56 AM,07:45 AM,06:25 PM,-8,-6,-2,-6,17,24,66,0.0,1030,0,10,264,11
2009-02-17,4,-2,0.0,8.5,2,2,36,02:45 AM,11:35 AM,07:43 AM,06:26 PM,-5,-5,1,-5,40,51,67,0.1,1015,4,10,184,25
2009-02-18,2,-2,0.0,5.4,1,1,29,03:43 AM,12:21 PM,07:42 AM,06:28 PM,0,-4,1,-4,34,100,93,5.8,999,2,7,276,22
2009-02-19,-5,-10,0.0,10.1,2,2,21,04:33 AM,01:15 PM,07:41 AM,06:29 PM,-11,-16,-7,-16,39,53,72,0.0,1017,-5,10,306,31
2009-02-20,-3,-10,0.0,10.9,2,2,14,05:17 AM,02:13 PM,07:39 AM,06:30 PM,-11,-12,-6,-12,22,20,70,0.0,1021,-3,10,246,15
2009-02-21,-0,-5,3.1,5.5,1,1,6,05:53 AM,03:16 PM,07:38 AM,06:31 PM,-5,-11,-4,-11,45,93,90,3.9,1013,-0,6,209,32
2009-02-22,-4,-8,0.2,5.5,1,1,0,06:24 AM,04:19 PM,07:36 AM,06:33 PM,-7,-13,-6,-13,35,99,89,0.4,1027,-4,7,297,25
2009-02-23,-4,-9,0.0,10.1,2,2,0,06:50 AM,05:25 PM,07:35 AM,06:34 PM,-9,-11,-6,-11,19,31,82,0.0,1036,-4,10,275,12
2009-02-24,1,-6,0.0,11.0,2,2,0,07:14 AM,06:29 PM,07:33 AM,06:35 PM,-4,-8,-2,-8,34,27,85,0.0,1027,1,10,160,21
2009-02-25,8,-0,0.0,8.6,2,2,1,07:35 AM,07:35 PM,07:32 AM,06:36 PM,1,-1,3,-1,41,41,86,0.1,1018,8,10,217,21
2009-02-26,11,2,0.0,5.5,1,1,9,07:57 AM,08:41 PM,07:30 AM,06:37 PM,4,1,5,1,39,96,97,12.4,1013,11,6,156,20
2009-02-27,6,-5,0.0,5.6,1,1,16,08:19 AM,09:49 PM,07:29 AM,06:39 PM,-4,-9,-2,-9,39,100,85,1.0,1017,6,6,220,30
2009-02-28,-3,-5,0.0,11.1,2,2,24,08:43 AM,11:00 PM,07:27 AM,06:40 PM,-9,-11,-4,-11,33,44,72,0.0,1029,-3,10,29,25
2009-03-01,-4,-7,0.0,5.6,1,1,30,09:12 AM,No moonset,07:25 AM,06:41 PM,-10,-14,-6,-14,37,65,72,0.3,1032,-4,7,177,29
2009-03-02,-6,-8,0.0,11.2,2,2,37,09:46 AM,12:12 AM,07:24 AM,06:42 PM,-11,-14,-7,-14,27,54,71,0.0,1035,-6,10,24,21
2009-03-03,-3,-9,0.0,8.6,2,2,45,10:29 AM,01:25 AM,07:22 AM,06:43 PM,-10,-9,-5,-9,15,51,69,0.0,1033,-3,10,151,10
2009-03-04,5,-3,0.0,11.2,2,2,52,11:23 AM,02:35 AM,07:21 AM,06:45 PM,-9,-4,0,-4,28,21,48,0.0,1025,5,10,167,17
2009-03-05,11,2,0.0,5.6,2,2,59,12:28 PM,03:38 AM,07:19 AM,06:46 PM,6,3,7,3,61,74,92,1.1,1011,11,7,188,30
2009-03-06,12,6,0.0,11.3,3,3,67,01:42 PM,04:30 AM,07:17 AM,06:47 PM,8,8,10,8,37,34,87,0.0,1011,12,10,214,18
2009-03-07,5,3,0.0,5.7,2,2,74,02:59 PM,05:13 AM,07:16 AM,06:48 PM,3,1,4,1,28,69,90,4.3,1013,5,8,53,15
2009-03-08,10,1,0.0,7.2,1,1,81,04:17 PM,05:48 AM,07:14 AM,06:49 PM,3,-1,4,-1,46,84,94,7.1,1007,10,9,147,26
2009-03-09,4,-1,0.0,10.1,2,2,88,05:33 PM,06:16 AM,07:12 AM,06:51 PM,0,-1,2,-1,21,42,90,0.0,1022,4,9,148,12
2009-03-10,12,4,0.0,5.7,2,2,96,06:46 PM,06:42 AM,07:11 AM,06:52 PM,7,4,7,4,45,81,96,12.6,1008,12,7,167,23
2009-03-11,1,-6,0.0,11.4,2,2,100,07:58 PM,07:06 AM,07:09 AM,06:53 PM,-9,-10,-3,-10,43,36,62,0.1,1027,1,9,279,33
2009-03-12,-4,-8,0.0,11.5,2,2,90,09:08 PM,07:29 AM,07:07 AM,06:54 PM,-13,-12,-6,-12,18,20,61,0.0,1039,-4,10,148,14
2009-03-13,3,-6,0.0,11.5,2,2,83,10:17 PM,07:54 AM,07:06 AM,06:55 PM,-10,-4,-1,-4,10,24,53,0.0,1031,3,10,162,6
2009-03-14,6,-1,0.0,11.5,2,2,75,11:25 PM,08:21 AM,07:04 AM,06:56 PM,-5,1,3,1,13,2,57,0.0,1022,6,10,178,7
2009-03-15,9,1,0.0,11.6,2,2,68,No moonrise,08:53 AM,07:02 AM,06:57 PM,-0,3,5,3,19,9,71,0.0,1020,9,10,144,9
2009-03-16,10,3,0.0,10.1,3,3,61,12:30 AM,09:31 AM,07:00 AM,06:59 PM,4,5,7,5,23,36,82,0.5,1021,10,10,139,11
2009-03-17,16,7,0.0,11.6,4,4,53,01:31 AM,10:14 AM,06:59 AM,07:00 PM,7,9,11,9,48,10,80,0.0,1018,16,10,209,23
2009-03-18,9,6,0.0,11.6,3,3,46,02:25 AM,11:05 AM,06:57 AM,07:01 PM,4,5,7,5,23,57,82,0.0,1020,9,8,199,11
2009-03-19,5,-2,0.0,11.6,2,2,39,03:12 AM,12:02 PM,06:55 AM,07:02 PM,-2,-2,2,-2,28,1,73,0.0,1028,5,10,190,18
2009-03-20,4,-3,0.0,11.6,2,2,32,03:51 AM,01:03 PM,06:54 AM,07:03 PM,-5,-3,1,-3,15,21,64,0.0,1032,4,10,89,10
2009-03-21,10,2,0.0,11.6,3,3,24,04:23 AM,02:06 PM,06:52 AM,07:04 PM,2,3,5,3,24,28,77,0.2,1028,10,9,164,13
2009-03-22,10,4,0.0,11.6,3,3,17,04:51 AM,03:10 PM,06:50 AM,07:05 PM,3,5,7,5,27,14,77,0.0,1028,10,10,136,13
2009-03-23,9,3,0.0,10.3,3,3,10,05:16 AM,04:14 PM,06:48 AM,07:07 PM,3,2,6,2,54,39,79,0.0,1024,9,10,121,29
2009-03-24,15,7,0.0,9.0,3,3,3,05:39 AM,05:20 PM,06:47 AM,07:08 PM,7,7,10,7,66,50,82,7.3,1013,15,10,139,32
2009-03-25,10,4,0.0,10.3,3,3,0,06:00 AM,06:26 PM,06:45 AM,07:09 PM,3,3,6,3,31,32,81,0.6,1009,10,10,235,18
2009-03-26,9,3,0.0,7.7,2,2,0,06:22 AM,07:35 PM,06:43 AM,07:10 PM,3,4,6,4,20,56,82,0.6,1012,9,9,220,10
2009-03-27,6,0,0.0,9.0,2,2,5,06:46 AM,08:46 PM,06:41 AM,07:11 PM,-0,-1,3,-1,23,42,81,0.0,1016,6,10,141,15
2009-03-28,3,-0,0.0,6.4,1,1,12,07:14 AM,10:00 PM,06:40 AM,07:12 PM,-1,-4,1,-4,43,56,81,5.5,1009,3,10,34,29
2009-03-29,2,0,0.1,7.7,1,1,19,07:48 AM,11:15 PM,06:38 AM,07:13 PM,0,-5,1,-5,45,77,93,11.9,1001,2,7,241,30
2009-03-30,4,-1,0.0,11.6,2,2,26,08:28 AM,No moonset,06:36 AM,07:14 PM,-1,-1,2,-1,22,22,80,0.0,1017,4,10,126,13
2009-03-31,8,5,0.0,9.0,2,2,30,09:20 AM,12:26 AM,06:35 AM,07:15 PM,4,2,6,2,49,56,88,10.6,1006,8,9,160,25
2009-04-01,8,3,0.0,10.3,2,2,42,10:21 AM,01:32 AM,06:33 AM,07:17 PM,1,0,5,0,43,28,77,0.0,1007,8,9,219,25
2009-04-02,7,4,0.0,7.7,2,2,50,11:32 AM,02:27 AM,06:31 AM,07:18 PM,3,3,6,3,36,59,83,3.2,1006,7,10,83,19
2009-04-03,5,2,0.0,10.3,1,1,58,12:47 PM,03:12 AM,06:29 AM,07:19 PM,1,-1,4,-1,40,55,85,2.5,1004,5,10,337,24
2009-04-04,6,1,0.0,11.6,2,2,65,02:02 PM,03:48 AM,06:28 AM,07:20 PM,-0,0,4,0,23,17,76,0.0,1017,6,10,155,13
2009-04-05,4,1,7.4,7.8,1,1,73,03:16 PM,04:18 AM,06:26 AM,07:21 PM,1,-3,3,-3,44,76,86,13.7,1009,4,7,41,28
2009-04-06,2,0,0.9,6.5,1,1,80,04:28 PM,04:44 AM,06:24 AM,07:22 PM,-0,-4,1,-4,36,100,91,2.6,1010,2,6,186,25
2009-04-07,6,-0,0.0,10.3,2,2,88,05:39 PM,05:08 AM,06:23 AM,07:23 PM,-1,-2,2,-2,31,55,78,0.1,1010,6,9,301,20
2009-04-08,8,1,0.0,11.6,2,2,95,06:48 PM,05:31 AM,06:21 AM,07:24 PM,0,2,5,2,25,20,73,0.0,1006,8,10,266,13
2009-04-09,9,3,0.0,11.6,3,3,100,07:58 PM,05:55 AM,06:19 AM,07:25 PM,1,4,6,4,20,11,71,0.0,1011,9,10,210,10
2009-04-10,4,3,0.0,10.3,2,2,90,09:06 PM,06:21 AM,06:18 AM,07:27 PM,-0,-1,4,-1,47,40,75,0.2,1015,4,9,75,28
2009-04-11,5,1,0.0,11.6,2,2,82,10:13 PM,06:51 AM,06:16 AM,07:28 PM,-2,-1,3,-1,27,14,71,0.0,1026,5,10,60,17
2009-04-12,7,1,0.0,11.6,2,2,75,11:17 PM,07:27 AM,06:15 AM,07:29 PM,-0,1,5,1,25,10,72,0.0,1026,7,10,55,14
2009-04-13,4,2,0.0,6.6,1,1,67,No moonrise,08:08 AM,06:13 AM,07:30 PM,1,-2,3,-2,38,90,85,8.1,1013,4,8,79,24
2009-04-14,4,3,0.0,6.6,1,1,59,12:14 AM,08:57 AM,06:11 AM,07:31 PM,2,-0,4,-0,28,89,89,1.0,1012,4,10,23,19
2009-04-15,9,3,0.0,11.6,3,3,52,01:04 AM,09:52 AM,06:10 AM,07:32 PM,2,2,6,2,30,26,76,0.0,1022,9,10,120,16
2009-04-16,11,4,0.0,11.6,3,3,44,01:47 AM,10:51 AM,06:08 AM,07:33 PM,3,7,8,7,21,0,69,0.0,1029,11,10,72,10
2009-04-17,13,5,0.0,11.6,3,3,37,02:21 AM,11:53 AM,06:07 AM,07:34 PM,5,10,11,10,14,0,69,0.0,1028,13,10,153,7
2009-04-18,15,8,0.0,11.6,4,4,29,02:51 AM,12:56 PM,06:05 AM,07:35 PM,8,10,11,10,17,29,82,1.8,1018,15,10,196,8
2009-04-19,10,7,0.0,6.7,3,3,22,03:17 AM,01:59 PM,06:04 AM,07:37 PM,8,7,9,7,23,81,96,10.0,1011,10,7,91,12
2009-04-20,9,5,0.0,6.7,2,2,14,03:40 AM,03:03 PM,06:02 AM,07:38 PM,5,3,6,3,29,89,90,3.7,1004,9,8,269,17
2009-04-21,5,3,0.0,7.9,1,1,7,04:02 AM,04:08 PM,06:01 AM,07:39 PM,3,-0,4,-0,32,78,91,2.2,1004,5,10,272,20
2009-04-22,12,4,0.0,13.3,3,3,0,04:23 AM,05:16 PM,05:59 AM,07:40 PM,3,4,7,4,32,23,78,0.0,1011,12,10,225,16
2009-04-23,13,4,0.0,13.8,3,3,0,04:47 AM,06:26 PM,05:58 AM,07:41 PM,5,6,9,6,34,20,76,0.0,1017,13,10,122,17
2009-04-24,20,11,0.0,13.9,5,5,0,05:14 AM,07:40 PM,05:56 AM,07:42 PM,12,15,16,15,51,22,82,0.1,1010,20,9,199,24
2009-04-25,19,6,0.0,11.0,3,3,1,05:45 AM,08:56 PM,05:55 AM,07:43 PM,12,13,14,13,54,74,88,13.1,1015,19,9,166,27
2009-04-26,18,6,0.0,13.9,4,4,8,06:24 AM,10:11 PM,05:54 AM,07:44 PM,11,12,13,12,31,50,88,3.0,1017,18,10,173,15
2009-04-27,17,12,0.0,9.9,3,3,16,07:13 AM,11:22 PM,05:52 AM,07:45 PM,13,15,15,15,49,63,87,8.9,1016,17,8,209,23
2009-04-28,9,5,0.0,11.0,2,2,23,08:13 AM,No moonset,05:51 AM,07:46 PM,4,3,7,3,37,81,85,1.2,1027,9,7,22,21
2009-04-29,11,7,0.0,13.3,3,3,31,09:23 AM,12:21 AM,05:49 AM,07:47 PM,7,6,8,6,25,58,90,0.3,1026,11,9,87,13
2009-04-30,13,8,0.0,8.8,3,3,38,10:38 AM,01:10 AM,05:48 AM,07:49 PM,11,9,11,9,29,92,99,8.8,1012,13,3,173,14
2009-05-01,12,7,0.0,13.4,2,2,44,11:54 AM,01:49 AM,05:47 AM,07:50 PM,8,7,9,7,23,36,95,1.1,1015,12,7,278,11
2009-05-02,13,6,0.0,14.1,3,3,52,01:08 PM,02:21 AM,05:46 AM,07:51 PM,5,8,10,8,28,14,76,0.0,1015,13,10,245,13
2009-05-03,14,7,0.0,14.1,4,4,59,02:19 PM,02:47 AM,05:44 AM,07:52 PM,5,10,11,10,16,5,68,0.0,1013,14,10,243,7
2009-05-04,15,8,0.0,14.1,4,4,66,03:29 PM,03:12 AM,05:43 AM,07:53 PM,6,9,11,9,28,12,69,0.0,1017,15,10,90,13
2009-05-05,14,8,0.0,13.4,4,4,73,04:36 PM,03:35 AM,05:42 AM,07:54 PM,8,10,12,10,23,23,77,0.0,1015,14,10,118,11
2009-05-06,15,10,0.0,14.1,4,4,81,05:45 PM,03:58 AM,05:41 AM,07:55 PM,10,11,12,11,30,35,85,2.2,1009,15,10,172,14
2009-05-07,16,10,0.0,13.4,4,4,88,06:52 PM,04:23 AM,05:39 AM,07:56 PM,10,12,13,12,25,41,85,0.8,1008,16,9,227,12
2009-05-08,14,11,0.0,13.4,4,4,95,07:59 PM,04:51 AM,05:38 AM,07:57 PM,12,12,13,12,20,31,94,0.2,1006,14,8,207,10
2009-05-09,13,7,0.0,10.0,2,2,100,09:04 PM,05:25 AM,05:37 AM,07:58 PM,8,8,10,8,34,76,91,0.7,1010,13,10,257,18
2009-05-10,13,5,0.0,14.2,3,3,100,10:03 PM,06:04 AM,05:36 AM,07:59 PM,5,7,9,7,24,18,79,0.4,1021,13,10,208,12
2009-05-11,10,4,0.0,13.4,3,3,83,10:57 PM,06:50 AM,05:35 AM,08:00 PM,4,7,8,7,13,29,75,0.0,1023,10,10,194,6
2009-05-12,14,7,0.0,14.5,4,4,76,11:42 PM,07:43 AM,05:34 AM,08:01 PM,5,9,11,9,28,11,69,0.0,1021,14,10,154,13
2009-05-13,17,9,0.0,9.2,3,3,68,No moonrise,08:40 AM,05:33 AM,08:02 PM,11,11,13,11,52,93,91,7.6,1009,17,7,165,25
2009-05-14,15,10,0.0,14.5,4,4,61,12:19 AM,09:41 AM,05:32 AM,08:03 PM,9,11,12,11,36,16,79,0.6,1014,15,10,254,17
2009-05-15,14,9,0.0,12.4,4,4,54,12:51 AM,10:43 AM,05:31 AM,08:04 PM,9,9,11,9,32,62,89,13.3,1017,14,9,151,15
2009-05-16,13,7,0.0,12.4,4,4,47,01:18 AM,11:46 AM,05:30 AM,08:05 PM,8,8,11,8,40,37,83,0.2,1016,13,10,299,20
2009-05-17,11,5,0.0,14.5,3,3,39,01:42 AM,12:48 PM,05:29 AM,08:06 PM,3,7,9,7,18,5,67,0.0,1028,11,10,216,9
2009-05-18,13,6,0.0,14.5,3,3,32,02:03 AM,01:52 PM,05:28 AM,08:07 PM,4,8,10,8,31,14,66,0.0,1027,13,10,189,15
2009-05-19,18,9,0.0,14.5,4,4,25,02:24 AM,02:57 PM,05:27 AM,08:08 PM,9,12,14,12,43,2,73,0.0,1023,18,10,196,20
2009-05-20,19,12,0.0,14.5,5,5,17,02:47 AM,04:04 PM,05:26 AM,08:09 PM,10,15,16,15,44,0,70,0.0,1021,19,10,196,21
2009-05-21,20,13,0.0,14.5,5,5,10,03:12 AM,05:16 PM,05:25 AM,08:10 PM,11,16,16,16,37,1,71,0.0,1019,20,10,220,18
2009-05-22,15,9,0.0,13.5,4,4,3,03:41 AM,06:31 PM,05:24 AM,08:11 PM,10,10,12,10,36,29,86,0.0,1022,15,9,32,17
2009-05-23,18,9,0.0,14.5,4,4,0,04:16 AM,07:48 PM,05:24 AM,08:12 PM,11,13,13,13,16,29,85,0.9,1018,18,9,82,8
2009-05-24,15,9,0.0,14.5,4,4,0,05:01 AM,09:02 PM,05:23 AM,08:13 PM,9,10,12,10,35,20,82,0.0,1017,15,10,23,17
2009-05-25,12,10,0.0,11.4,4,4,4,05:58 AM,10:08 PM,05:22 AM,08:14 PM,9,9,11,9,37,47,84,2.7,1017,12,10,65,18
